NIT,RAZON_SOCIAL,DEPARTAMENTO,MUNICIPIO,CIIU,DESCRIPCION_CIIU
901126189,AMBACAR COLOMBIA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4511,Comercio de vehículos automotores nuevos
900671438,DISEÑO Y CONSTRUCCION DE PROYECTOS DE INGENIERIA SAS,GUAVIARE,SAN JOSÉ DEL GUAVIARE,4210,Construcción de carreteras y vías de ferrocarril
900062988,INDUSTRIA AGROPECUARIA DEL VALLE S.A.S.,VALLE DEL CAUCA,SANTIAGO DE CALI,0124,Cultivo de caña de azúcar
900281931,CONSTRUCTORA SAAVAR SAS,HUILA,NEIVA,4290,Construcción de otras obras de ingeniería civil
830069752,OVAL CONSULTORIA GERENCIAL SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7020,Actividades de consultoría de gestión
830006833,PINTUFLEX S.A.S.   ,CUNDINAMARCA,MADRID,2022,"Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas"
811031144,SUPLIMED HOSPITALARIO S.A.S SIGLA SUPLIMED S.A.S.,ANTIOQUIA,MEDELLÍN,4645,"Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador"
900769797,TRAZOS URBANOS S.A.S.,ANTIOQUIA,MEDELLÍN,4111,Construcción de edificios residenciales
819003159,BANAPALMA S.A.,MAGDALENA,SANTA MARTA,0122,Cultivo de plátano y banano
900329429,"WATERTECH COLOMBIA, SUCURSAL COLOMBIA","BOGOTÁ, D.C.","BOGOTÁ, D.C.",4663,"Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción"
800028446,MANUFACTURAS SUMAPAZ S.A.,CUNDINAMARCA,TENJO,3110,Fabricación de muebles
891224627,ASTORGA SAS EN REORGANIZACION,VALLE DEL CAUCA,SANTIAGO DE CALI,0126,Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
800102159,AGROPECUARIA SAN GABRIEL S.A.S,MAGDALENA,SANTA MARTA,0122,Cultivo de plátano y banano
900539045,INVERSIONES TAHA SAS,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRÉS,2670,Fabricación de instrumentos ópticos y equipo fotográfico
804007262,SERVICIOS TECNICOS INDUSTRIALES PETROLEROS SAS,SANTANDER,BARRANCABERMEJA,3312,Mantenimiento y reparación especializado de maquinaria y equipo
900450099,DEL MONTE AGROSCIENCES SAS,CUNDINAMARCA,CHÍA,4664,"Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario"
811027239,RACKETBALL S.A,ANTIOQUIA,MEDELLÍN,1410,"Confección de prendas de vestir, excepto prendas de piel"
811036491,CANARIAM SAS,ANTIOQUIA,MEDELLÍN,4669,Comercio al por mayor de otros productos n.c.p.
800224617,FERREINOX SAS BIC,RISARALDA,PEREIRA,4663,"Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción"
830007391,PALMERAS LA CAROLINA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",0126,Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
900495079,CASTILLA COSECHA S.A.S.,VALLE DEL CAUCA,SANTIAGO DE CALI,0161,Actividades de apoyo a la agricultura
890900486,LAMINACION DE COLOMBIA SAS,ANTIOQUIA,ITAGÜÍ,2429,Industrias básicas de otros metales no ferrosos
815000541,CALFERQUIM SAS,VALLE DEL CAUCA,SANTIAGO DE CALI,2012,Fabricación de abonos y compuestos inorgánicos nitrogenados
901310224,POLLOS JUNIOR SAM SAS.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4723,"Comercio al por menor de carnes (incluye aves de corral), productos cárnicos, pescados y productos de mar, en establecimientos especializados"
901193627,MINAS SAN JOSE SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",0510,Extracción de hulla (carbón de piedra)
860037740,TEXDORAL SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4641,"Comercio al por mayor de productos textiles, productos confeccionados para uso doméstico"
900420367,PLASTICOS LA PRADERA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4664,"Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario"
900232183,ALIMENTOS MULTINACIONALES S.A,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",1081,Elaboración de productos de panadería
901499436,SUMARGO SAS,META,PUERTO LÓPEZ,4731,Comercio al por menor de combustible para automotores
900137023,INVERSIONES 8A SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4771,Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados
830064988,CARNES LA SUIZA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4723,"Comercio al por menor de carnes (incluye aves de corral), productos cárnicos, pescados y productos de mar, en establecimientos especializados"
860030872,URAKI CONSTRUCTORA SAS ,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4111,Construcción de edificios residenciales
802008760,QUARKUP S.A.S.,ATLÁNTICO,BARRANQUILLA,7010,Actividades de administración empresarial
900984721,J&C DISTRIBUCIONES S.A.S  ,SANTANDER,SAN GIL,4711,"Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco"
901056044,TRANSPORTES ESPECIALES NUEVA ERA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4921,Transporte de pasajeros
901040141,FINAKTIVA S.A.S.,ANTIOQUIA,MEDELLÍN,6619,Otras actividades auxiliares de las actividades de servicios financieros n.c.p.
900477831,NETWORKING EMPRESARIAL COLOMBIA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7112,Actividades de ingeniería y otras actividades conexas de consultoría técnica
901504744,POLLOS SAMY SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4723,"Comercio al por menor de carnes (incluye aves de corral), productos cárnicos, pescados y productos de mar, en establecimientos especializados"
860042784,VIDRIERIA UNIVERSAL AVELLA RIVEROS & CIA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4663,"Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción"
800110181,CLINICA DE FRACTURAS Y ORTOPEDIA LTDA,HUILA,NEIVA,8610,"Actividades de hospitales y clínicas, con internación"
890300918,SAGER SAS,VALLE DEL CAUCA,SANTIAGO DE CALI,2599,Fabricación de otros productos elaborados de metal n.c.p.
900460414,SYVER S.A.S.,ATLÁNTICO,BARRANQUILLA,1410,"Confección de prendas de vestir, excepto prendas de piel"
860526793,PROTEVIS LIMITADA PROTECCION VIGLANCIA SEGURIDAD,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",8010,Actividades de seguridad privada
901441856,AGENCIA DE ANALÍTICA DE DATOS S.A.S,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6311,"Procesamiento de datos, alojamiento (hosting) y actividades relacionadas"
860058002,SEGURIDAD SURAMERICA LTDA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",8010,Actividades de seguridad privada
860072248,TECHINT INTERNATIONAL CONSTRUCTION CORP TENCO,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4290,Construcción de otras obras de ingeniería civil
891200429,PASTO MOTORS SAS,NARIÑO,PASTO,4511,Comercio de vehículos automotores nuevos
901506903,INVERSIONES HOTELERAS WG CARTAGENA S.A.S,BOLÍVAR,CARTAGENA DE INDIAS,5511,Alojamiento en hoteles
901211918,LA PROVINCIA AGRICOLA SAS,MAGDALENA,SANTA MARTA,0122,Cultivo de plátano y banano
900607970,MES GROUP SAS ,VALLE DEL CAUCA,SANTIAGO DE CALI,5611,Expendio a la mesa de comidas preparadas
900422231,INVERSIONES AGROPUNTO LA FINCA SAS,META,VILLAVICENCIO,4645,"Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador"
901261954,MANTENIMIENTOS NACIONALES ESPECIALIZADOS S.A.S,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4520,Mantenimiento y reparación de vehículos automotores
901247673,OSC TOP SOLUTIONS GROUP COLOMBIA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6190,Otras actividades de telecomunicaciones
822000467,INVERSIONES OVICON SAS,META,VILLAVICENCIO,4220,Construcción de proyectos de servicio público
890914711,SEALCO S.A,ANTIOQUIA,ITAGÜÍ,4669,Comercio al por mayor de otros productos n.c.p.
811027052,DIPARCO SAS,ANTIOQUIA,MEDELLÍN,4741,"Comercio al por menor de computadores, equipos periféricos, programas de informática y equipos de telecomunicaciones en establecimientos especializados"
830017317,COSALCO COLOMBIA SAS,CUNDINAMARCA,COTA,4664,"Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario"
812000152,DON ASEO LTDA,CÓRDOBA,MONTERÍA,8121,Limpieza general interior de edificios
901234113,EL SOL DEL AZUCAR SAS,CUNDINAMARCA,MOSQUERA,4711,"Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco"
800185683,STARWEAR INTERNATIONAL S. A.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4690,Comercio al por mayor no especializado
800024524,SUMINISTROS Y PROYECTOS ELECTRICOS SAS SYPELC SAS,VALLE DEL CAUCA,SANTIAGO DE CALI,4321,Instalaciones eléctricas
901113578,CONSTRUCTORA DELAMAR S.A.S ,ATLÁNTICO,BARRANQUILLA,4111,Construcción de edificios residenciales
860351955,LABORATORIOS PRONABELL SAS,CUNDINAMARCA,FUNZA,2100,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico"
900749166,MECO INFRAESTRUCTURA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4210,Construcción de carreteras y vías de ferrocarril
890918159,TINTORERIA INDUSTRIAL COLOMBIANA S.A.S.,ANTIOQUIA,LA ESTRELLA,1313,Acabado de productos textiles
890301839,INELCO SAS ,VALLE DEL CAUCA,SANTIAGO DE CALI,4112,Construcción de edificios no residenciales
900098045,SKINDRUG S. A.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",2100,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico"
900488388,DOGKAT CORPORATION SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4719,"Comercio al por menor en establecimientos no especializados, con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general), bebidas (alcohólicas y no alcohólicas) y tabaco"
901264539,INTELLIGENT CUSTOMER ACQUISITION SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7310,Publicidad
800118986,TRANSPORTES DEL MAR  S.A.S.,BOLÍVAR,CARTAGENA DE INDIAS,5011,Transporte de pasajeros marítimo y de cabotaje
900545230,GRUPO ARGURI SAS,VALLE DEL CAUCA,SANTIAGO DE CALI,4731,Comercio al por menor de combustible para automotores
900231017,SURTIPLAST CT SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",2229,Fabricación de artículos de plástico n.c.p.
830025916,IMPOCOSER SAS ,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4659,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.
901498246,SOLAR TECNOLOGIA SAS ZOMAC,CAUCA,SANTANDER DE QUILICHAO,2013,Fabricación de plásticos en formas primarias
901071682,ABT COLOMBIA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7020,Actividades de consultoría de gestión
890917007,OPTIMA S.A.S. VIVIENDA Y CONSTRUCCION,ANTIOQUIA,MEDELLÍN,4111,Construcción de edificios residenciales
811008426,ACUEDUCTOS Y ALCANTARILLADOS SOSTENIBLES A.A.S. S.A.  E.S.P.,ANTIOQUIA,MEDELLÍN,3600,"Captación, tratamiento y distribución de agua"
900488811,INOXIDABLES DEL ORIENTE SAS,SANTANDER,BUCARAMANGA,4663,"Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción"
900349588,INVERSIONES SILVERADO SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4731,Comercio al por menor de combustible para automotores
901333522,FEET COLOMBIA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4643,Comercio al por mayor de calzado
830088697,AVVALE S.A.S.,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6202,Actividades de consultoría informática y actividades de administración de instalaciones informáticas
900081294,CERAMICA SAN LORENZO COLOMBIA SAS,CUNDINAMARCA,CAJICÁ,4663,"Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción"
900370262,JEM SUPPLIES SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4690,Comercio al por mayor no especializado
900138589,COSMETICOS M Y E & CIA SOCIEDAD EN COMANDITA SIMPLE,ATLÁNTICO,BARRANQUILLA,2023,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador"
900615744,SOLIDER SAS,ATLÁNTICO,BARRANQUILLA,4111,Construcción de edificios residenciales
814006266,INGELEC SAS,NARIÑO,PASTO,4321,Instalaciones eléctricas
900277507,CO SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6619,Otras actividades auxiliares de las actividades de servicios financieros n.c.p.
800252944,LA DISTRIBUIIDORA MARACAIBO SA,CAUCA,POPAYÁN,4663,"Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción"
860402526,LA RUEDA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4530,"Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores"
814004714,CLINICA BELLATRIZ S.A.S,NARIÑO,PASTO,8699,Otras actividades de atención de la salud humana
804009976,PICAL SAS,SANTANDER,FLORIDABLANCA,4771,Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados
900543749,VATCO GROUP LTDA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",8010,Actividades de seguridad privada
900157856,REYPAR MOTOS SAS,ANTIOQUIA,MEDELLÍN,4541,"Comercio de motocicletas y de sus partes, piezas y accesorios"
900561233,GRUPO ARTAK SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",5611,Expendio a la mesa de comidas preparadas
806008439,CLINICA CARTAGENA DEL MAR S.A.S,BOLÍVAR,CARTAGENA DE INDIAS,8610,"Actividades de hospitales y clínicas, con internación"
890932134,CALDERAS JCT SAS,ANTIOQUIA,MEDELLÍN,2513,"Fabricación de generadores de vapor, excepto calderas de agua caliente para calefacción central"
860526809,LAS ELECTROMEDICINA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4659,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.
900135509,TUBOMAR SA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4643,Comercio al por mayor de calzado
830128610,E-MOTION GLOBAL SAS,CUNDINAMARCA,COTA,7310,Publicidad
900341040,LATAMSEC SECURITY LTDA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",8010,Actividades de seguridad privada
830138228,BEARINGS TRANSMISSION COLOMBIA LIMITADA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4659,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.
800139398,INTERCREDITO DE COLOMBIA SAS,ANTIOQUIA,MEDELLÍN,6499,"Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p."
900854841,IMERENT SAS,VALLE DEL CAUCA,PALMIRA,7730,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p."
830055758,MEDIHUMANA COLOMBIA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4645,"Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador"
860354208,PORTAN S.A.S,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",5012,Transporte de carga marítimo y de cabotaje
890908884,LEMUR 700 SA,ANTIOQUIA,MEDELLÍN,1410,"Confección de prendas de vestir, excepto prendas de piel"
830011060,CERAGON AMERICA LATINA LTDA SUCURSAL COLOMBIA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4652,"Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones"
800053849,FLORES RIONEGRO S.A.,ANTIOQUIA,RIONEGRO,0125,Cultivo de flor de corte
900404233,AVCOM COLOMBIA S.A.S,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4741,"Comercio al por menor de computadores, equipos periféricos, programas de informática y equipos de telecomunicaciones en establecimientos especializados"
890942914,QUIRURGIL SAS,ANTIOQUIA,MEDELLÍN,4659,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.
800251304,PROVEEDORA DE ABASTOS Y VIVERES S.A.  ,ANTIOQUIA,ITAGÜÍ,4631,Comercio al por mayor de productos alimenticios
901592019,PLIMOUTH SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4799,"Otros tipos de comercio al por menor no realizado en establecimientos, puestos de venta o mercados"
822006587,EMPRESA DE SERVICIOS PUBLICOS DEL META S.A. E.S.P.,META,VILLAVICENCIO,3600,"Captación, tratamiento y distribución de agua"
900013256,GESTAR INNOVACION SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7020,Actividades de consultoría de gestión
860516715,INDUSTRIAS PLASTICAS GR LTDA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",2229,Fabricación de artículos de plástico n.c.p.
860009240,INVERSIONES MONTANEL SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",0125,Cultivo de flor de corte
800196002,ASC ELECTRÓNICA S.A,RISARALDA,DOSQUEBRADAS,2790,Fabricación de otros tipos de equipo eléctrico n.c.p.
816004007,ENCISO LTDA,RISARALDA,DOSQUEBRADAS,4690,Comercio al por mayor no especializado
900319336,ODONT JOMAR VALLEDUPAR,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",8699,Otras actividades de atención de la salud humana
811046559,ELECTRONICA AVS SAS,ANTIOQUIA,MEDELLÍN,4652,"Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones"
900648909,MEGADYNE COLOMBIA SAS,BOLÍVAR,CARTAGENA DE INDIAS,4659,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.
830082545,IMMAGEN SA,CUNDINAMARCA,COTA,4290,Construcción de otras obras de ingeniería civil
811025635,FEELING COMPANY SAS,ANTIOQUIA,MEDELLÍN,7310,Publicidad
900325227,SUNDANCER SAS,BOLÍVAR,CARTAGENA DE INDIAS,5511,Alojamiento en hoteles
900910454,GPC PHARMA SAS,ANTIOQUIA,MEDELLÍN,4645,"Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador"
901440835,GRUPO EMPRESARIAL IMPORTACIONES DUQUE GIRALDO S.A.S,CALDAS,MANIZALES,4530,"Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores"
830117370,SERVIMETERS SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",7112,Actividades de ingeniería y otras actividades conexas de consultoría técnica
900399741,FACTURE SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6201,"Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)"
900345903,UNIVAZAR SAS,ATLÁNTICO,BARRANQUILLA,4723,"Comercio al por menor de carnes (incluye aves de corral), productos cárnicos, pescados y productos de mar, en establecimientos especializados"
822004990,DIAGRO & CIA LTDA,META,VILLAVICENCIO,4664,"Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario"
900120978,PAISAR SAS,BOLÍVAR,CARTAGENA DE INDIAS,5511,Alojamiento en hoteles
900196693,REHCO SA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4669,Comercio al por mayor de otros productos n.c.p.
812000317,ESE HOSPITAL SAN JOSE DE TIERRALTA,CÓRDOBA,TIERRALTA,8610,"Actividades de hospitales y clínicas, con internación"
900513250,IMPORDIESEL NAGOYA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4530,"Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores"
900612531,GRUPO OPERADOR CLINICO HOSPITALARIO POR OUTSOURCING S.A.S - G OCHO S.A.S,VALLE DEL CAUCA,SANTIAGO DE CALI,8610,"Actividades de hospitales y clínicas, con internación"
900586068,CANALES ELECTRÓNICOS DE VENTAS SAS,ANTIOQUIA,MEDELLÍN,4741,"Comercio al por menor de computadores, equipos periféricos, programas de informática y equipos de telecomunicaciones en establecimientos especializados"
860003375,GEN MIL S A,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",2599,Fabricación de otros productos elaborados de metal n.c.p.
900720974,LLUCH ESSENCE S A S,CUNDINAMARCA,FUNZA,4664,"Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario"
901041907,ARMAR ALIMENTOS SAS,VALLE DEL CAUCA,SANTIAGO DE CALI,1011,Procesamiento y conservación de carne y productos cárnicos
800178040,DUMESA SA,ANTIOQUIA,ITAGÜÍ,1410,"Confección de prendas de vestir, excepto prendas de piel"
816008314,CONFETEX DE COLOMBIA S.A.S.,RISARALDA,PEREIRA,1410,"Confección de prendas de vestir, excepto prendas de piel"
830030574,TALTON INTERNACIONAL SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4663,"Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción"
890404365,GEMA TOURS SA,BOLÍVAR,CARTAGENA DE INDIAS,7911,Actividades de las agencias de viaje
900618273,ZYSTOLE SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4631,Comercio al por mayor de productos alimenticios
830033050,ACOBARRAS SAS,CUNDINAMARCA,COTA,1811,Actividades de impresión
830065312,PINILLA GONZALEZ & PRIETO ABOGADOS SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",6910,Actividades jurídicas
900400135,AUSTRAL LENS COLOMBIA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4774,Comercio al por menor de otros productos nuevos en establecimientos especializados
800217481,INVERSIONES CASCABEL SAS,BOLÍVAR,CARTAGENA DE INDIAS,2599,Fabricación de otros productos elaborados de metal n.c.p.
900913310,GAES COLOMBIA SAS,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4773,"Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados"
